"id","accounting_method","actual_completion_date","approval_letter_date","approved_change_orders","contract_date","contract_start_date","contract_estimated_completion_date","created_at","custom_fields","deleted_at","description","exclusions","executed","execution_date","grand_total","inclusions","issued_on_date","letter_of_intent_date","number","origin_data","origin_code","origin_id","pending_change_orders","pending_revised_contract","percentage_paid","private","remaining_balance_outstanding","requisitions_are_enabled","retainage_percent","returned_date","revised_contract","signed_contract_received_date","status","title","total_draw_requests_amount","total_payments","total_requisitions_amount","updated_at","vendor_id","vendor_company","infoJson","ProjectID","DateUpdated","custom_fields_v2","CompanyID"
7759386,amount,,,0.00,2022-01-04 00:00:00.000,2022-01-04,2022-01-04,2022-01-04 21:02:43.000,,,<p>sfdaf</p>,"",false,,0.00,"",,,SC-1234-024,,,,0.00,0.00,0.00,true,0.00,true,10.00,,0.00,,Draft,test,0.00,0.00,0.00,2022-01-05 14:35:49.000,8274936,Architect TEST Company,,474920,2022-03-08 13:00:33.860,"{""custom_field_222572"":{""data_type"":""lov_entry"",""value"":{""id"":165951,""label"":""Standard Subcontract""}},""custom_field_222573"":{""data_type"":""string"",""value"":""5th""},""custom_field_222574"":{""data_type"":""rich_text"",""value"":""""},""custom_field_222575"":{""data_type"":""rich_text"",""value"":""""},""custom_field_222576"":{""data_type"":""boolean"",""value"":false},""custom_field_222577"":{""data_type"":""boolean"",""value"":false},""custom_field_222578"":{""data_type"":""boolean"",""value"":false},""custom_field_251686"":{""data_type"":""boolean"",""value"":null},""custom_field_251687"":{""data_type"":""boolean"",""value"":null},""custom_field_251688"":{""data_type"":""vendor"",""value"":null},""custom_field_251689"":{""data_type"":""vendor"",""value"":null},""custom_field_261502"":{""data_type"":""string"",""value"":null},""custom_field_261503"":{""data_type"":""string"",""value"":null}}",11109
7772623,amount,,,0.00,2022-01-07 00:00:00.000,2022-01-07,2022-01-07,2022-01-07 13:30:48.000,,,<p>Test</p>,"",false,,0.00,"",,,SC-1234-025,,,,0.00,0.00,0.00,true,0.00,true,10.00,,0.00,,Out For Signature,test 1.7.22,0.00,0.00,0.00,2022-01-07 13:30:48.000,8274936,Architect TEST Company,,474920,2022-03-08 13:00:33.860,"{""custom_field_222572"":{""data_type"":""lov_entry"",""value"":{""id"":165951,""label"":""Standard Subcontract""}},""custom_field_222573"":{""data_type"":""string"",""value"":""10th""},""custom_field_222574"":{""data_type"":""rich_text"",""value"":""""},""custom_field_222575"":{""data_type"":""rich_text"",""value"":""""},""custom_field_222576"":{""data_type"":""boolean"",""value"":true},""custom_field_222577"":{""data_type"":""boolean"",""value"":false},""custom_field_222578"":{""data_type"":""boolean"",""value"":true},""custom_field_251686"":{""data_type"":""boolean"",""value"":null},""custom_field_251687"":{""data_type"":""boolean"",""value"":null},""custom_field_251688"":{""data_type"":""vendor"",""value"":null},""custom_field_251689"":{""data_type"":""vendor"",""value"":null},""custom_field_261502"":{""data_type"":""string"",""value"":null},""custom_field_261503"":{""data_type"":""string"",""value"":null}}",11109
7785917,amount,,,0.00,2022-01-11 00:00:00.000,2022-01-11,2022-01-11,2022-01-11 14:36:36.000,,,<p>adfsaf</p>,"",false,,0.00,"",2022-01-11 00:00:00.000,,SC-1234-026,,,,0.00,0.00,0.00,true,0.00,true,10.00,,0.00,,Out For Signature,test 1.11.22,0.00,0.00,0.00,2022-01-11 14:36:36.000,8274936,Architect TEST Company,,474920,2022-03-08 13:00:33.860,"{""custom_field_222572"":{""data_type"":""lov_entry"",""value"":{""id"":165951,""label"":""Standard Subcontract""}},""custom_field_222573"":{""data_type"":""string"",""value"":""10th""},""custom_field_222574"":{""data_type"":""rich_text"",""value"":""""},""custom_field_222575"":{""data_type"":""rich_text"",""value"":""""},""custom_field_222576"":{""data_type"":""boolean"",""value"":true},""custom_field_222577"":{""data_type"":""boolean"",""value"":false},""custom_field_222578"":{""data_type"":""boolean"",""value"":true},""custom_field_251686"":{""data_type"":""boolean"",""value"":null},""custom_field_251687"":{""data_type"":""boolean"",""value"":null},""custom_field_251688"":{""data_type"":""vendor"",""value"":null},""custom_field_251689"":{""data_type"":""vendor"",""value"":null},""custom_field_261502"":{""data_type"":""string"",""value"":null},""custom_field_261503"":{""data_type"":""string"",""value"":null}}",11109
7849853,amount,,,0.00,2022-01-24 00:00:00.000,2022-02-21,2022-11-28,2022-01-24 18:22:09.000,,,<p>Concrete scope for foundations and flatwork</p>,"",false,,187420.00,"",2022-01-26 00:00:00.000,,SC-1234-027,,,,0.00,187420.00,0.00,true,187420.00,true,10.00,,187420.00,,Draft,Concrete- Kelso,0.00,0.00,0.00,2022-01-24 18:22:48.000,16731148,BULLEY & ANDREWS LLC,,474920,2022-03-08 13:00:33.860,"{""custom_field_222572"":{""data_type"":""lov_entry"",""value"":{""id"":165951,""label"":""Standard Subcontract""}},""custom_field_222573"":{""data_type"":""string"",""value"":""19th""},""custom_field_222574"":{""data_type"":""rich_text"",""value"":""""},""custom_field_222575"":{""data_type"":""rich_text"",""value"":""""},""custom_field_222576"":{""data_type"":""boolean"",""value"":false},""custom_field_222577"":{""data_type"":""boolean"",""value"":false},""custom_field_222578"":{""data_type"":""boolean"",""value"":false},""custom_field_251686"":{""data_type"":""boolean"",""value"":null},""custom_field_251687"":{""data_type"":""boolean"",""value"":null},""custom_field_251688"":{""data_type"":""vendor"",""value"":null},""custom_field_251689"":{""data_type"":""vendor"",""value"":null},""custom_field_261502"":{""data_type"":""string"",""value"":null},""custom_field_261503"":{""data_type"":""string"",""value"":null}}",11109
7849870,amount,,,0.00,,2022-02-21,2022-11-26,2022-01-24 18:22:58.000,,,<p>Concrete - Kelso  </p>,"",false,,187420.00,"",,,SC-1234-027,,,,0.00,187420.00,0.00,true,187420.00,true,10.00,,187420.00,,Draft,Concrete - Kelso,0.00,0.00,0.00,2022-01-24 18:23:37.000,16731148,BULLEY & ANDREWS LLC,,474920,2022-03-08 13:00:33.860,"{""custom_field_222572"":{""data_type"":""lov_entry"",""value"":{""id"":165951,""label"":""Standard Subcontract""}},""custom_field_222573"":{""data_type"":""string"",""value"":""""},""custom_field_222574"":{""data_type"":""rich_text"",""value"":""""},""custom_field_222575"":{""data_type"":""rich_text"",""value"":""""},""custom_field_222576"":{""data_type"":""boolean"",""value"":false},""custom_field_222577"":{""data_type"":""boolean"",""value"":false},""custom_field_222578"":{""data_type"":""boolean"",""value"":false},""custom_field_251686"":{""data_type"":""boolean"",""value"":null},""custom_field_251687"":{""data_type"":""boolean"",""value"":null},""custom_field_251688"":{""data_type"":""vendor"",""value"":null},""custom_field_251689"":{""data_type"":""vendor"",""value"":null},""custom_field_261502"":{""data_type"":""string"",""value"":null},""custom_field_261503"":{""data_type"":""string"",""value"":null}}",11109
7906132,amount,,,0.00,2022-02-03 00:00:00.000,,,2022-02-03 21:01:01.000,,,<p>dfasdfs</p>,"",false,,0.00,"",,,SC-1234-028,,,,0.00,0.00,0.00,true,0.00,true,10.00,,0.00,,Draft,test,0.00,0.00,0.00,2022-02-03 21:01:01.000,8274936,Architect TEST Company,,474920,2022-03-08 13:00:33.860,"{""custom_field_222572"":{""data_type"":""lov_entry"",""value"":{""id"":165947,""label"":""Purchase Agreement""}},""custom_field_222573"":{""data_type"":""string"",""value"":""10th""},""custom_field_222574"":{""data_type"":""rich_text"",""value"":""""},""custom_field_222575"":{""data_type"":""rich_text"",""value"":""""},""custom_field_222576"":{""data_type"":""boolean"",""value"":false},""custom_field_222577"":{""data_type"":""boolean"",""value"":true},""custom_field_222578"":{""data_type"":""boolean"",""value"":false},""custom_field_251686"":{""data_type"":""boolean"",""value"":null},""custom_field_251687"":{""data_type"":""boolean"",""value"":null},""custom_field_251688"":{""data_type"":""vendor"",""value"":null},""custom_field_251689"":{""data_type"":""vendor"",""value"":null},""custom_field_261502"":{""data_type"":""string"",""value"":null},""custom_field_261503"":{""data_type"":""string"",""value"":null}}",11109
7906949,amount,,,0.00,2022-02-03 00:00:00.000,,,2022-02-03 22:05:57.000,,,"","",false,,0.00,"",,,SC-1234-029,,,,0.00,0.00,0.00,true,0.00,true,,,0.00,,Draft,adf,0.00,0.00,0.00,2022-02-03 22:05:57.000,17211990,B & A CONCRETE RESTORATION LLC,,474920,2022-03-08 13:00:33.860,"{""custom_field_222572"":{""data_type"":""lov_entry"",""value"":{""id"":165951,""label"":""Standard Subcontract""}},""custom_field_222573"":{""data_type"":""string"",""value"":""10th""},""custom_field_222574"":{""data_type"":""rich_text"",""value"":""""},""custom_field_222575"":{""data_type"":""rich_text"",""value"":""""},""custom_field_222576"":{""data_type"":""boolean"",""value"":false},""custom_field_222577"":{""data_type"":""boolean"",""value"":false},""custom_field_222578"":{""data_type"":""boolean"",""value"":false},""custom_field_251686"":{""data_type"":""boolean"",""value"":null},""custom_field_251687"":{""data_type"":""boolean"",""value"":null},""custom_field_251688"":{""data_type"":""vendor"",""value"":null},""custom_field_251689"":{""data_type"":""vendor"",""value"":null},""custom_field_261502"":{""data_type"":""string"",""value"":null},""custom_field_261503"":{""data_type"":""string"",""value"":null}}",11109
7907134,amount,2022-06-07,,0.00,2022-06-04 00:00:00.000,2022-06-06,2022-06-03,2022-02-03 22:26:46.000,,,<p>test</p>,<p>test</p>,false,,0.00,<p>test</p>,2022-06-05 00:00:00.000,,SC-1234-030,,,,0.00,0.00,0.00,true,0.00,true,12.00,,0.00,2022-06-08 00:00:00.000,Draft,Procore Test - Subcontract,0.00,0.00,0.00,2022-06-02 13:03:57.000,8274931,Subcontractor TEST Company,,474920,2022-06-03 09:05:30.383,"{""custom_field_222572"":{""data_type"":""lov_entry"",""value"":{""id"":165949,""label"":""Short Form Agreement""}},""custom_field_222573"":{""data_type"":""string"",""value"":""""},""custom_field_222574"":{""data_type"":""rich_text"",""value"":""""},""custom_field_222575"":{""data_type"":""rich_text"",""value"":""""},""custom_field_222576"":{""data_type"":""boolean"",""value"":true},""custom_field_222577"":{""data_type"":""boolean"",""value"":true},""custom_field_222578"":{""data_type"":""boolean"",""value"":true},""custom_field_251686"":{""data_type"":""boolean"",""value"":false},""custom_field_251687"":{""data_type"":""boolean"",""value"":false},""custom_field_251688"":{""data_type"":""vendor"",""value"":null},""custom_field_251689"":{""data_type"":""vendor"",""value"":null},""custom_field_261502"":{""data_type"":""string"",""value"":""""},""custom_field_261503"":{""data_type"":""string"",""value"":""""}}",11109
7933711,amount,,,0.00,,,,2022-02-09 19:56:56.000,,,"","",false,,0.00,"",,,SC-1234-031,,,,0.00,0.00,0.00,true,0.00,true,10.00,,0.00,,Draft,adfs,0.00,0.00,0.00,2022-02-09 19:56:56.000,8274936,Architect TEST Company,,474920,2022-03-08 13:00:33.860,"{""custom_field_222572"":{""data_type"":""lov_entry"",""value"":{""id"":165947,""label"":""Purchase Agreement""}},""custom_field_222573"":{""data_type"":""string"",""value"":""""},""custom_field_222574"":{""data_type"":""rich_text"",""value"":""""},""custom_field_222575"":{""data_type"":""rich_text"",""value"":""""},""custom_field_222576"":{""data_type"":""boolean"",""value"":false},""custom_field_222577"":{""data_type"":""boolean"",""value"":false},""custom_field_222578"":{""data_type"":""boolean"",""value"":false},""custom_field_251686"":{""data_type"":""boolean"",""value"":null},""custom_field_251687"":{""data_type"":""boolean"",""value"":null},""custom_field_251688"":{""data_type"":""vendor"",""value"":null},""custom_field_251689"":{""data_type"":""vendor"",""value"":null},""custom_field_261502"":{""data_type"":""string"",""value"":null},""custom_field_261503"":{""data_type"":""string"",""value"":null}}",11109
7944166,amount,,,0.00,2022-02-11 00:00:00.000,,,2022-02-11 14:14:41.000,,,"","",false,,0.00,"",,,SC-1234-032,,,,0.00,0.00,0.00,true,0.00,true,10.00,,0.00,,Draft,rrd,0.00,0.00,0.00,2022-02-11 14:14:41.000,8274936,Architect TEST Company,,474920,2022-03-08 13:00:36.263,"{""custom_field_222572"":{""data_type"":""lov_entry"",""value"":{""id"":165951,""label"":""Standard Subcontract""}},""custom_field_222573"":{""data_type"":""string"",""value"":""""},""custom_field_222574"":{""data_type"":""rich_text"",""value"":""""},""custom_field_222575"":{""data_type"":""rich_text"",""value"":""""},""custom_field_222576"":{""data_type"":""boolean"",""value"":false},""custom_field_222577"":{""data_type"":""boolean"",""value"":false},""custom_field_222578"":{""data_type"":""boolean"",""value"":false},""custom_field_251686"":{""data_type"":""boolean"",""value"":null},""custom_field_251687"":{""data_type"":""boolean"",""value"":null},""custom_field_251688"":{""data_type"":""vendor"",""value"":null},""custom_field_251689"":{""data_type"":""vendor"",""value"":null},""custom_field_261502"":{""data_type"":""string"",""value"":null},""custom_field_261503"":{""data_type"":""string"",""value"":null}}",11109
7944172,amount,,,0.00,2022-02-11 00:00:00.000,,,2022-02-11 14:16:22.000,,,"","",false,,0.00,"",,,SC-1234-033,,,,0.00,0.00,0.00,true,0.00,true,,,0.00,,Draft,asfddsf,0.00,0.00,0.00,2022-02-11 14:16:22.000,8274936,Architect TEST Company,,474920,2022-03-08 13:00:36.263,"{""custom_field_222572"":{""data_type"":""lov_entry"",""value"":{""id"":165951,""label"":""Standard Subcontract""}},""custom_field_222573"":{""data_type"":""string"",""value"":""""},""custom_field_222574"":{""data_type"":""rich_text"",""value"":""""},""custom_field_222575"":{""data_type"":""rich_text"",""value"":""""},""custom_field_222576"":{""data_type"":""boolean"",""value"":false},""custom_field_222577"":{""data_type"":""boolean"",""value"":false},""custom_field_222578"":{""data_type"":""boolean"",""value"":false},""custom_field_251686"":{""data_type"":""boolean"",""value"":null},""custom_field_251687"":{""data_type"":""boolean"",""value"":null},""custom_field_251688"":{""data_type"":""vendor"",""value"":null},""custom_field_251689"":{""data_type"":""vendor"",""value"":null},""custom_field_261502"":{""data_type"":""string"",""value"":null},""custom_field_261503"":{""data_type"":""string"",""value"":null}}",11109
7953908,amount,,,0.00,,,,2022-02-14 19:23:22.000,,,"","",false,,1000000.00,"",,,SC-1234-034,,,,0.00,1000000.00,0.00,true,1000000.00,true,,,1000000.00,,Draft,"",0.00,0.00,0.00,2022-02-14 19:39:59.000,,,,474920,2022-03-08 13:00:36.263,"{""custom_field_222572"":{""data_type"":""lov_entry"",""value"":null},""custom_field_222573"":{""data_type"":""string"",""value"":""""},""custom_field_222574"":{""data_type"":""rich_text"",""value"":""""},""custom_field_222575"":{""data_type"":""rich_text"",""value"":""""},""custom_field_222576"":{""data_type"":""boolean"",""value"":false},""custom_field_222577"":{""data_type"":""boolean"",""value"":false},""custom_field_222578"":{""data_type"":""boolean"",""value"":false},""custom_field_251686"":{""data_type"":""boolean"",""value"":true},""custom_field_251687"":{""data_type"":""boolean"",""value"":false},""custom_field_251688"":{""data_type"":""vendor"",""value"":{""id"":8274931,""label"":""Subcontractor TEST Company""}},""custom_field_251689"":{""data_type"":""vendor"",""value"":null},""custom_field_261502"":{""data_type"":""string"",""value"":null},""custom_field_261503"":{""data_type"":""string"",""value"":null}}",11109
8309664,amount,,,0.00,,,,2022-04-25 14:53:40.000,,,,,false,,0.00,,,,"119209-01","{""Source"":""CMIC"",""ScMast"":{""SCMST_COMP_CODE"":""01"",""SCMST_VEN_CODE"":""DRAOP010"",""SCMST_CONT_CODE"":""119209-01"",""SCMST_CHG_CODE"":""000"",""SCMST_JOB_CODE"":""119209"",""SCMST_CONT_AMT"":0.0,""SCMST_DATE"":""2022-03-23T00:00:00"",""SCMST_NAME"":""Elevator Operator Subcontract Agreement"",""SCMST_CONTACT_CODE"":""EB"",""SCMST_ORASEQ"":""52713818"",""SCMST_STAT_CODE"":""I"",""SCMST_POST_DATE"":""2022-03-23T00:00:00"",""SCMST_CURR_CODE"":""USD"",""SCMST_CURC_FACTOR_NUM"":""1"",""SCMST_SCHEDULE_FLAG"":""Y"",""SCMST_COMPL_FLAG"":""N"",""SCMST_HOLD_PAYMENT_FLAG"":""N"",""SCMST_JOB_CTRL_CODE"":""ALL"",""SCMST_HLDBK_PC"":0.0,""SCMST_GST_AMT"":""0"",""SCMST_GST_PC"":""0"",""SCMST_POST_BATCH"":""367331"",""SCMST_CONT_TYPE"":""Subcontract""}}","119209-01","119209-52713818",0.00,0.00,0.00,true,-112249.50,true,0.00,,0.00,,Approved,Elevator Operator Subcontract Agreement,0.00,112249.50,0.00,2022-07-29 07:41:16.000,24240106,DRAGON OPERATORS INC,,1124393,2022-07-30 08:47:10.563,"{""custom_field_222572"":{""data_type"":""lov_entry"",""value"":null},""custom_field_222573"":{""data_type"":""string"",""value"":null},""custom_field_222574"":{""data_type"":""rich_text"",""value"":null},""custom_field_222575"":{""data_type"":""rich_text"",""value"":null},""custom_field_222576"":{""data_type"":""boolean"",""value"":null},""custom_field_222577"":{""data_type"":""boolean"",""value"":null},""custom_field_222578"":{""data_type"":""boolean"",""value"":null},""custom_field_251686"":{""data_type"":""boolean"",""value"":null},""custom_field_251687"":{""data_type"":""boolean"",""value"":null},""custom_field_251688"":{""data_type"":""vendor"",""value"":null},""custom_field_251689"":{""data_type"":""vendor"",""value"":null},""custom_field_261502"":{""data_type"":""string"",""value"":null},""custom_field_261503"":{""data_type"":""string"",""value"":null}}",11109
8430256,amount,,,0.00,2022-05-17 00:00:00.000,2022-05-17,,2022-05-17 14:25:39.000,,,<p>testing</p>,"",false,,2500.00,"",2022-05-17 00:00:00.000,,SC-1234-035,,,,0.00,2500.00,0.00,true,2500.00,true,10.00,,2500.00,,Draft,Test for exhibits,0.00,0.00,0.00,2022-05-19 16:52:53.000,16731148,BULLEY & ANDREWS LLC,,474920,2022-05-20 08:54:28.723,"{""custom_field_222572"":{""data_type"":""lov_entry"",""value"":null},""custom_field_222573"":{""data_type"":""string"",""value"":""10th""},""custom_field_222574"":{""data_type"":""rich_text"",""value"":""""},""custom_field_222575"":{""data_type"":""rich_text"",""value"":""""},""custom_field_222576"":{""data_type"":""boolean"",""value"":false},""custom_field_222577"":{""data_type"":""boolean"",""value"":false},""custom_field_222578"":{""data_type"":""boolean"",""value"":false},""custom_field_251686"":{""data_type"":""boolean"",""value"":false},""custom_field_251687"":{""data_type"":""boolean"",""value"":false},""custom_field_251688"":{""data_type"":""vendor"",""value"":null},""custom_field_251689"":{""data_type"":""vendor"",""value"":null},""custom_field_261502"":{""data_type"":""string"",""value"":""""},""custom_field_261503"":{""data_type"":""string"",""value"":""""}}",11109
8449745,amount,,,0.00,2022-05-19 00:00:00.000,2022-05-19,2022-05-19,2022-05-19 20:30:35.000,,,<p>test test</p>,<p>afsff</p>,false,,25000.00,"<p>testkjlj;sjkf</p>
<p>asfklsjf;lsaf</p>
<p>aslkfjsalkfjf</p>
<p>lkjasfsfjkl</p>",2022-05-19 00:00:00.000,,SC-1234-036,,,,0.00,25000.00,0.00,true,25000.00,true,10.00,,25000.00,,Draft,Test 5.19.22,0.00,0.00,0.00,2022-05-19 20:30:49.000,16731148,BULLEY & ANDREWS LLC,,474920,2022-05-20 08:54:28.723,"{""custom_field_222572"":{""data_type"":""lov_entry"",""value"":null},""custom_field_222573"":{""data_type"":""string"",""value"":""""},""custom_field_222574"":{""data_type"":""rich_text"",""value"":""""},""custom_field_222575"":{""data_type"":""rich_text"",""value"":""""},""custom_field_222576"":{""data_type"":""boolean"",""value"":false},""custom_field_222577"":{""data_type"":""boolean"",""value"":false},""custom_field_222578"":{""data_type"":""boolean"",""value"":false},""custom_field_251686"":{""data_type"":""boolean"",""value"":false},""custom_field_251687"":{""data_type"":""boolean"",""value"":false},""custom_field_251688"":{""data_type"":""vendor"",""value"":null},""custom_field_251689"":{""data_type"":""vendor"",""value"":null},""custom_field_261502"":{""data_type"":""string"",""value"":""""},""custom_field_261503"":{""data_type"":""string"",""value"":""""}}",11109
